name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';30.450000;7.478487e-01;-1.202223e+01;2.040096e+01;5.163935e-02;-5.749458e-03;2.794106e+01;2.092651e-02;8.346929e-01;5.585747e+00;9.695813e+00;2.651859e+01;5.989841e+02;1.227030e+03;-2.820893e+00;1.514849e+03;-4.857387e+00;2.538398e+03;-1.526310e+01
'unknown';30.500000;6.644922e-01;-1.207450e+01;2.173576e+01;6.052897e-02;-9.894035e-03;2.755675e+01;2.099723e-02;9.987146e-01;4.459474e+00;8.657190e+00;2.073582e+01;3.714152e+02;1.180168e+03;-6.454211e+01;1.274636e+03;-6.853113e+01;2.228567e+03;-7.259454e+01
'unknown';30.550000;5.116964e-01;-8.932747e+00;1.742074e+01;6.026856e-02;-1.053369e-02;0;0;0;0;0;0;3.950150e+02;1.133187e+03;-1.327654e+02;1.324555e+03;-1.337992e+02;2.246657e+03;-1.355756e+02
'unknown';30.600000;2.379126e-01;-4.227360e+00;1.434731e+01;5.030519e-02;-5.177949e-03;0;0;0;0;0;0;4.185764e+02;1.102284e+03;-201;1.348029e+03;-201;2.247986e+03;-201
'unknown';30.650000;3.387474e-01;2.067108e+00;1.028026e+01;4.118252e-02;-4.155691e-03;0;0;0;0;0;0;4.370609e+02;1.043151e+03;-201;1.364321e+03;-201;2.231675e+03;-201
'unknown';30.700000;3.998567e-01;2.526900e+00;8.875091e+00;3.733535e-02;-5.639764e-03;0;0;0;0;0;0;4.434786e+02;1.003873e+03;-201;1.396943e+03;-201;2.238797e+03;-201
'unknown';30.750000;4.203373e-01;1.330166e+00;5.585212e+00;3.742511e-02;-8.967506e-03;0;0;0;0;0;0;4.318007e+02;1.057829e+03;-201;1.411029e+03;-201;2.239187e+03;-201
'unknown';30.800000;5.244056e-01;-2.990558e+00;5.545144e+00;4.372262e-02;-1.124804e-02;0;0;0;0;0;0;4.082549e+02;1.106259e+03;-1.332533e+02;1.459343e+03;-1.423144e+02;2.289579e+03;-1.367718e+02
'unknown';30.850000;6.658898e-01;-4.594869e+00;6.725000e+00;4.376770e-02;-8.210978e-03;3.282583e+01;4.326729e-03;6.045095e-01;7.693140e+00;1.798685e+01;1.082144e+01;3.604230e+02;1.181373e+03;-9.938001e+01;1.497562e+03;-8.230213e+01;2.430739e+03;-7.147408e+01
'unknown';30.900000;9.759538e-01;-7.894136e+00;1.294224e+01;6.415555e-02;-9.434723e-03;3.221048e+01;1.482730e-02;6.904823e-01;6.237691e+00;1.414521e+01;1.187544e+01;3.290735e+02;1.220524e+03;0;1.478532e+03;-2.058160e+01;2.431443e+03;-5.487131e+00
'unknown';30.950000;1.027616e+00;-9.578525e+00;2.009418e+01;6.643073e-02;-8.859950e-03;3.059267e+01;2.036170e-02;6.051855e-01;6.387470e+00;5.363479e+00;1.495412e+01;3.247255e+02;1.334783e+03;1.319038e+01;1.444094e+03;-1.274808e+01;2.361181e+03;-6.959646e+00
'unknown';31.000000;1.020257e+00;-9.907449e+00;2.306333e+01;8.462986e-02;-7.914818e-03;2.850236e+01;2.404762e-02;7.271263e-01;3.930798e+00;-1.787510e+00;1.484364e+01;3.292885e+02;1.391239e+03;1.015752e+01;1.362520e+03;-6.068108e+00;2.175196e+03;-7.478775e+00
'unknown';31.050000;6.344967e-01;-9.753969e+00;2.204513e+01;6.993203e-02;-8.628651e-03;2.726365e+01;1.815722e-02;6.594754e-01;4.232800e+00;-5.912227e+00;1.527373e+01;2.845533e+02;1.592018e+03;-6.049059e+01;1.323098e+03;-6.778864e+01;2.151569e+03;-7.346573e+01
'unknown';31.100000;3.586455e-01;-7.702555e+00;1.657274e+01;6.279687e-02;-7.112136e-03;0;0;0;0;0;0;3.008538e+02;1.645421e+03;-1.326361e+02;1.265491e+03;-1.343078e+02;2.104078e+03;-1.362214e+02
'unknown';31.150000;1.244521e-01;-5.785448e+00;1.265737e+01;5.033156e-02;-5.856793e-03;0;0;0;0;0;0;3.320720e+02;1.683425e+03;-201;1.293198e+03;-201;2.118123e+03;-201
'unknown';31.200000;1.381660e-01;-4.163130e+00;1.084365e+01;4.738643e-02;-2.553349e-03;0;0;0;0;0;0;4.153967e+02;1.497375e+03;-201;1.348583e+03;-201;2.128309e+03;-201
'unknown';31.250000;1.768533e-01;-5.734509e-01;7.993637e+00;4.182067e-02;6.922802e-04;0;0;0;0;0;0;4.295676e+02;1.323126e+03;-201;1.373717e+03;-201;2.196397e+03;-201
'unknown';31.300000;1.974616e-01;4.035873e-01;9.410380e+00;3.149629e-02;3.355575e-03;0;0;0;0;0;0;4.557079e+02;1.123851e+03;-201;1.385223e+03;-201;2.236125e+03;-201
'unknown';31.350000;2.059011e-01;1.799907e+00;1.254905e+01;2.338982e-02;8.016252e-03;0;0;0;0;0;0;4.657225e+02;1.025051e+03;-201;1.392272e+03;-201;2.272586e+03;-201
'unknown';31.400000;1.638921e-01;-1.863099e+00;1.610298e+01;1.722638e-02;5.811900e-03;0;0;0;0;0;0;4.789896e+02;1.220195e+03;-201;1.437782e+03;-201;2.280404e+03;-201
'unknown';31.450000;6.327502e-01;-3.792197e+00;1.710042e+01;2.931385e-02;-8.849415e-04;0;0;0;0;0;0;4.628143e+02;1.297172e+03;-1.332186e+02;1.407988e+03;-1.338777e+02;2.239370e+03;-1.368442e+02
'unknown';31.500000;6.823629e-01;-1.197283e+01;2.027248e+01;4.495530e-02;-7.805073e-03;3.233448e+01;2.610833e-02;1.526001e+00;4.734736e+00;1.130766e+01;2.078211e+01;4.218357e+02;1.314535e+03;-6.770898e+01;1.325915e+03;-7.788884e+01;2.179983e+03;-8.156372e+01
'unknown';31.550000;8.605366e-01;-1.195360e+01;2.126229e+01;5.981844e-02;-8.785418e-03;3.279136e+01;2.244979e-02;1.534304e+00;5.684223e+00;1.609665e+01;1.707453e+01;3.788636e+02;1.180344e+03;4.770327e-02;1.294754e+03;-1.741679e+01;2.159326e+03;-1.702683e+01
'unknown';31.600000;5.197644e-01;-9.412249e+00;1.916063e+01;5.307228e-02;-4.415798e-03;3.345948e+01;1.764306e-02;1.359693e+00;8.392988e+00;2.285488e+01;2.017343e+01;3.848018e+02;1.104198e+03;-6.773368e+01;1.309334e+03;-8.453909e+01;2.220692e+03;-8.118263e+01
'unknown';31.650000;5.835836e-01;2.508399e-01;1.280962e+01;5.291643e-02;-7.123678e-04;0;0;0;0;0;0;4.078916e+02;1.096205e+03;-1.332433e+02;1.374600e+03;-1.405280e+02;2.262843e+03;-1.364631e+02
'unknown';31.700000;5.938870e-01;-2.002222e+00;1.484752e+01;5.975795e-02;-4.260371e-03;0;0;0;0;0;0;4.154528e+02;1.116875e+03;-201;1.384200e+03;-201;2.315780e+03;-201
'unknown';31.750000;6.358482e-01;-5.971681e+00;1.996922e+01;7.805029e-02;-9.110146e-03;0;0;0;0;0;0;3.516621e+02;1.264569e+03;-201;1.398272e+03;-201;2.382187e+03;-201
'unknown';31.800000;5.945376e-01;-1.192883e+01;2.355308e+01;7.070204e-02;-1.182613e-02;0;0;0;0;0;0;3.238931e+02;1.366875e+03;-201;1.391842e+03;-201;2.397269e+03;-201
'unknown';31.850000;8.868826e-01;-8.991115e+00;1.730405e+01;6.687445e-02;-9.445686e-03;0;0;0;0;0;0;3.160286e+02;1.401328e+03;-1.311032e+02;1.430070e+03;-1.374760e+02;2.466345e+03;-1.357884e+02
'unknown';31.900000;1.048842e+00;-9.379377e+00;1.825220e+01;6.206288e-02;-4.377284e-03;2.994609e+01;9.970028e-03;1.183853e+00;7.036548e+00;1.682477e-01;2.013613e+01;3.565506e+02;1.518901e+03;-6.092182e+01;1.466805e+03;-7.084457e+01;2.522056e+03;-7.434591e+01
'unknown';31.950000;1.125818e+00;-1.079835e+01;2.189659e+01;7.426259e-02;-4.894186e-03;2.985011e+01;8.899071e-03;9.085276e-01;7.527735e+00;2.854588e+00;2.467222e+01;3.482398e+02;1.575893e+03;9.990814e+00;1.406256e+03;-6.081434e+00;2.531288e+03;-1.468140e+01
'unknown';32.000000;1.062528e+00;-1.276054e+01;2.799749e+01;8.429617e-02;-4.862416e-03;3.026736e+01;1.231501e-02;1.062665e+00;7.026904e+00;3.991925e-01;2.956338e+01;3.560929e+02;1.520048e+03;1.015138e+01;1.315867e+03;-2.963917e+00;2.441916e+03;-1.941199e+01
'unknown';32.050000;1.153508e+00;-1.210222e+01;2.479220e+01;8.647799e-02;-7.145375e-03;3.088342e+01;1.084588e-02;8.796787e-01;6.694778e+00;7.311322e-01;2.626086e+01;3.507428e+02;1.298810e+03;9.136499e+00;1.248367e+03;-3.722899e+00;2.302005e+03;-1.712436e+01
'unknown';32.100000;1.085115e+00;-1.029333e+01;1.983769e+01;7.957963e-02;-8.781966e-03;3.107826e+01;1.562036e-02;1.629278e+00;5.889853e+00;-6.429107e-01;1.936560e+01;3.717540e+02;1.228946e+03;4.447859e+00;1.325294e+03;-9.602295e+00;2.278946e+03;-1.491774e+01
'unknown';32.150000;8.672510e-01;-1.082508e+01;1.829601e+01;7.752046e-02;-7.448744e-03;2.987951e+01;2.065065e-02;1.767974e+00;5.478659e+00;3.298326e+00;1.801978e+01;3.588910e+02;1.284405e+03;4.828111e+00;1.317621e+03;-1.319452e+01;2.218121e+03;-1.319167e+01
'unknown';32.200000;5.374629e-01;-1.491526e+01;2.141303e+01;6.634634e-02;-1.001322e-02;2.896997e+01;2.056098e-02;1.698562e+00;6.755834e+00;5.999777e+00;2.555805e+01;5.555654e+02;1.324000e+03;-2.690783e+00;1.583339e+03;-1.815465e+01;2.561146e+03;-1.988684e+01
'unknown';32.250000;6.596596e-01;-1.633242e+01;2.408185e+01;7.735884e-02;-4.927623e-03;2.882069e+01;1.674111e-02;1.049485e+00;7.343729e+00;6.670277e+00;2.906931e+01;5.478575e+02;1.302932e+03;1.738556e+00;1.563621e+03;-1.478171e+01;2.556204e+03;-1.896876e+01
'unknown';32.300000;4.708464e-01;-1.710442e+01;2.373145e+01;5.501893e-02;-1.730457e-03;2.929450e+01;1.201238e-02;1.585098e+00;7.677198e+00;8.604481e+00;3.245824e+01;8.809636e+02;1.204187e+03;-9.327790e+00;1.879192e+03;-1.793006e+01;2.992070e+03;-2.643019e+01
'unknown';32.350000;4.472575e-01;-1.287208e+01;1.887069e+01;6.072259e-02;1.046149e-03;2.987887e+01;1.730722e-02;2.826653e+00;5.916365e+00;9.241925e+00;2.362023e+01;6.493057e+02;1.275946e+03;-5.963130e+00;1.619513e+03;-1.675759e+01;2.645720e+03;-1.854394e+01
'unknown';32.400000;7.689046e-01;-1.118889e+01;1.900248e+01;5.773282e-02;-6.494716e-03;2.963918e+01;2.130720e-02;3.129811e+00;4.868398e+00;6.091396e+00;2.112537e+01;6.560817e+02;1.274264e+03;0;1.614317e+03;-1.001921e+01;2.652005e+03;-1.594258e+01
'unknown';32.450000;9.213073e-01;-9.634320e+00;2.133870e+01;8.146212e-02;-1.166957e-02;2.982817e+01;2.524773e-02;3.115528e+00;3.913591e+00;2.719451e+00;1.425887e+01;3.423346e+02;2.043274e+03;-9.319279e+01;1.342830e+03;-6.992017e+01;2.302601e+03;-7.068822e+01
'unknown';32.500000;8.375006e-01;-9.110574e+00;2.173043e+01;6.724672e-02;-1.053250e-02;0;0;0;0;0;0;6.043399e+02;2.030652e+03;-1.291285e+02;1.622071e+03;-1.320049e+02;2.333266e+03;-1.356094e+02
'unknown';32.550000;3.166352e-01;-7.234926e+00;1.700886e+01;5.283113e-02;-4.837336e-03;0;0;0;0;0;0;6.097610e+02;2.042838e+03;-201;1.607515e+03;-201;2.305183e+03;-201
'unknown';32.600000;1.835302e-01;-1.032388e+01;1.680542e+01;3.809874e-02;-6.340768e-03;0;0;0;0;0;0;7.475369e+02;1.368991e+03;-201;1.768847e+03;-201;2.463622e+03;-201
'unknown';32.650000;3.568875e-01;-1.727180e+01;2.422602e+01;5.019775e-02;-1.529706e-02;0;0;0;0;0;0;6.902886e+02;1.240302e+03;-1.324804e+02;1.698200e+03;-1.429897e+02;2.698010e+03;-1.456260e+02
'unknown';32.700000;7.063589e-01;-2.213315e+01;3.200741e+01;6.955806e-02;-2.176510e-02;3.006318e+01;1.605777e-02;1.491388e+00;7.276405e+00;-3.318799e+00;3.537696e+01;8.815468e+02;1.218532e+03;-6.494940e+01;1.976643e+03;-8.166330e+01;3.050399e+03;-8.434197e+01
'unknown';32.750000;7.000234e-01;-2.109838e+01;3.107809e+01;6.090130e-02;-1.895015e-02;2.942775e+01;1.595385e-02;1.428009e+00;6.877969e+00;3.277637e+00;3.562848e+01;9.207143e+02;1.106113e+03;-3.842555e+00;2.043086e+03;-2.174398e+01;3.181579e+03;-2.830063e+01
'unknown';32.800000;7.172208e-01;-1.564221e+01;2.518538e+01;6.752037e-02;-1.361152e-02;2.906424e+01;2.860042e-02;2.054821e+00;5.013880e+00;4.103076e+00;2.703355e+01;7.534724e+02;1.112543e+03;-2.247824e+00;1.843208e+03;-1.813070e+01;2.916811e+03;-1.981411e+01
'unknown';32.850000;6.593254e-01;-1.221299e+01;1.942657e+01;5.708184e-02;-1.010396e-02;2.860619e+01;2.541759e-02;1.842964e+00;5.427052e+00;8.063895e+00;2.142026e+01;5.563701e+02;1.112390e+03;-7.263988e-01;1.624556e+03;-1.732283e+01;2.634280e+03;-1.347655e+01
'unknown';32.900000;1.033551e+00;-8.392220e+00;1.570402e+01;6.127224e-02;-1.087070e-02;2.884608e+01;2.178052e-02;1.568895e+00;5.867907e+00;6.063180e+00;1.392578e+01;3.764517e+02;1.160437e+03;5.410179e+00;1.413107e+03;-1.338356e+01;2.323603e+03;-3.334373e+00
'unknown';32.950000;1.157507e+00;-7.688362e+00;1.653967e+01;5.055524e-02;-5.600378e-03;2.870415e+01;5.444273e-03;5.394408e-01;7.503130e+00;9.466201e+00;1.319260e+01;3.557238e+02;1.353425e+03;6.441074e+00;1.403074e+03;-8.270887e+00;2.303798e+03;-1.570291e+00
'unknown';33.000000;1.005040e+00;-1.034361e+01;1.866303e+01;4.430537e-02;-1.576662e-03;2.892366e+01;9.918441e-03;5.707610e-01;8.013256e+00;1.175193e+01;1.719333e+01;5.517797e+02;1.401145e+03;-7.073380e-01;1.540182e+03;-6.470274e+00;2.358021e+03;-5.256965e+00
'unknown';33.050000;7.169886e-01;-1.247995e+01;2.235326e+01;5.008474e-02;3.495118e-03;2.860979e+01;1.559144e-02;9.621511e-01;7.369080e+00;1.201239e+01;2.335455e+01;8.000224e+02;1.345672e+03;-5.714048e+00;1.797431e+03;-8.299949e+00;2.620700e+03;-1.184829e+01
'unknown';33.100000;5.838920e-01;-1.295488e+01;2.247128e+01;5.315377e-02;4.391214e-03;2.833435e+01;1.706265e-02;1.294319e+00;6.796032e+00;6.740562e+00;2.388195e+01;8.195711e+02;1.188574e+03;-6.767339e+00;1.780006e+03;-9.649079e+00;2.640966e+03;-1.441584e+01
'unknown';33.150000;5.611188e-01;-1.140725e+01;2.256768e+01;5.988259e-02;5.234595e-03;2.795328e+01;1.330595e-02;1.549764e+00;6.028307e+00;2.861328e+00;2.425037e+01;6.045238e+02;1.277977e+03;9.312572e-01;1.561321e+03;-9.034695e+00;2.554236e+03;-1.623991e+01
'unknown';33.200000;4.621350e-01;-1.436185e+01;2.344943e+01;4.981646e-02;2.936929e-04;2.797827e+01;1.438142e-02;1.412113e+00;5.184874e+00;2.369612e+00;2.404919e+01;3.496512e+02;1.412390e+03;4.709946e+00;1.291798e+03;-1.177134e+01;2.249014e+03;-1.706790e+01
'unknown';33.250000;3.007749e-01;-1.588930e+01;2.290781e+01;4.276223e-02;-1.342338e-02;2.617869e+01;6.543434e-02;2.953016e+00;7.446238e-01;4.154685e+00;2.564345e+01;5.398395e+02;1.396021e+03;3.482897e+00;1.580198e+03;-1.370756e+01;2.524525e+03;-1.791832e+01
'unknown';33.300000;4.751070e-01;-1.536790e+01;2.261143e+01;4.654026e-02;-2.438558e-02;2.593119e+01;8.663982e-02;2.627782e+00;6.755932e-01;3.049909e+00;2.675576e+01;5.512635e+02;1.296361e+03;4.586894e+00;1.551153e+03;-9.402677e+00;2.512528e+03;-1.893314e+01
'unknown';33.350000;1.015948e+00;-1.093959e+01;1.945768e+01;5.469783e-02;-2.649216e-02;2.546395e+01;8.033634e-02;2.521012e+00;1.388696e+00;2.224819e-01;1.897900e+01;5.552674e+02;1.236999e+03;7.623613e+00;1.509957e+03;1.024628e+00;2.535259e+03;-1.094709e+01
'unknown';33.400000;1.457367e+00;-8.731130e+00;2.026126e+01;5.946955e-02;-2.220546e-02;2.673376e+01;2.738294e-02;6.321726e-01;5.920197e+00;-1.664670e-01;1.584105e+01;3.784221e+02;1.254623e+03;7.729825e+00;1.263825e+03;6.432357e+00;2.311708e+03;-8.277692e+00
'unknown';33.450000;1.584790e+00;-7.381247e+00;1.885525e+01;5.195941e-02;-1.861075e-02;2.663190e+01;3.863127e-03;5.286523e-01;6.231140e+00;6.920789e-01;8.713698e+00;3.956157e+02;1.246172e+03;6.421556e+00;1.343687e+03;3.831656e+00;2.279844e+03;-1.600062e+00
'unknown';33.500000;1.424586e+00;-6.210230e+00;1.718857e+01;5.868894e-02;-1.860780e-02;2.694628e+01;7.892701e-03;4.010911e-01;5.288209e+00;-2.185094e-01;8.616919e+00;3.989616e+02;1.222953e+03;5.024972e+00;1.380496e+03;8.078659e-01;2.293115e+03;-3.810456e+00
'unknown';33.550000;9.897871e-01;-3.447020e+00;1.212189e+01;4.745994e-02;-1.238280e-02;2.718687e+01;1.021817e-02;4.245954e-01;4.658270e+00;-9.416691e-01;6.168894e+00;4.086898e+02;1.213975e+03;-6.394611e+01;1.360309e+03;-6.805074e+01;2.226290e+03;-6.868649e+01
'unknown';33.600000;6.560905e-01;-4.903448e+00;1.296467e+01;5.028203e-02;-6.645553e-03;0;0;0;0;0;0;3.788083e+02;1.314598e+03;-1.333445e+02;1.313532e+03;-1.343042e+02;2.224651e+03;-1.364601e+02
'unknown';33.650000;3.421321e-01;-9.287342e+00;1.820288e+01;4.372381e-02;-1.214211e-03;0;0;0;0;0;0;3.572734e+02;1.410938e+03;-201;1.250537e+03;-201;2.142097e+03;-201
'unknown';33.700000;3.626404e-01;-1.103844e+01;1.922902e+01;5.291422e-02;-2.057548e-03;0;0;0;0;0;0;3.391476e+02;1.485789e+03;-201;1.205239e+03;-201;2.108027e+03;-201
'unknown';33.750000;4.886077e-01;-1.074119e+01;2.078448e+01;5.368974e-02;-8.850912e-03;0;0;0;0;0;0;3.378253e+02;1.493503e+03;-1.333351e+02;1.163670e+03;-1.342077e+02;2.105869e+03;-1.401838e+02
'unknown';33.800000;7.878713e-01;-6.738135e+00;1.877457e+01;5.095679e-02;-1.070424e-02;2.870650e+01;1.140904e-02;1.536538e+00;6.407823e+00;-4.218365e-01;1.861967e+01;3.667406e+02;1.494647e+03;-6.566222e+01;1.215763e+03;-6.509512e+01;2.212320e+03;-7.723363e+01
'unknown';33.850000;9.778879e-01;-7.353724e+00;2.114855e+01;5.717484e-02;-1.032176e-02;2.888178e+01;1.294289e-02;1.430115e+00;6.196547e+00;6.653011e-01;1.641699e+01;3.793776e+02;1.421463e+03;1.277314e+00;1.265614e+03;4.216836e-01;2.259123e+03;-1.335145e+01
'unknown';33.900000;7.631802e-01;-5.796793e+00;1.809852e+01;3.374461e-02;-3.599728e-03;2.885549e+01;1.189089e-02;9.757843e-01;6.391944e+00;2.682343e+00;1.435238e+01;7.030320e+02;1.328360e+03;-6.638762e+01;1.746216e+03;-6.637060e+01;2.412666e+03;-7.416764e+01
'unknown';33.950000;4.537152e-01;-4.087261e+00;1.278303e+01;3.635810e-02;-3.331942e-03;0;0;0;0;0;0;6.965540e+02;1.210374e+03;-1.340605e+02;1.754106e+03;-1.354832e+02;2.363744e+03;-1.371178e+02
'unknown';34.000000;2.413741e-01;-4.803187e+00;1.192018e+01;2.887837e-02;-5.436482e-03;0;0;0;0;0;0;6.865486e+02;1.195170e+03;-201;1.756235e+03;-201;2.373455e+03;-201
'unknown';34.050000;2.451591e-01;-2.093570e+00;8.882030e+00;3.750314e-02;-1.506803e-03;0;0;0;0;0;0;4.159566e+02;1.079408e+03;-201;1.358977e+03;-201;2.252938e+03;-201
'unknown';34.100000;2.130427e-01;-5.493677e-01;9.091363e+00;2.843099e-02;1.926758e-03;0;0;0;0;0;0;4.362146e+02;1.045835e+03;-201;1.359386e+03;-201;2.253731e+03;-201
'unknown';34.150000;2.613424e-01;-2.526838e+00;1.168886e+01;3.163145e-02;-1.517230e-03;0;0;0;0;0;0;4.298274e+02;1.090142e+03;-201;1.385196e+03;-201;2.211960e+03;-201
'unknown';34.200000;2.860473e-01;-1.093231e+01;1.994721e+01;3.647328e-02;-9.651031e-03;0;0;0;0;0;0;3.891027e+02;1.242669e+03;-201;1.322728e+03;-201;2.154328e+03;-201
'unknown';34.250000;2.768544e-01;-1.648800e+01;2.373635e+01;3.547283e-02;-1.183137e-02;0;0;0;0;0;0;3.289541e+02;1.402327e+03;-201;1.294655e+03;-201;2.121176e+03;-201
'unknown';34.300000;2.257650e-01;-9.497105e+00;1.723911e+01;2.652667e-02;-5.063998e-03;0;0;0;0;0;0;3.597650e+02;1.289407e+03;-201;1.276062e+03;-201;2.158262e+03;-201
'unknown';34.350000;1.686144e-01;-4.312520e+00;1.198144e+01;2.685870e-02;5.160458e-04;0;0;0;0;0;0;3.631261e+02;1.247665e+03;-201;1.338561e+03;-201;2.222606e+03;-201
'unknown';34.400000;2.475889e-01;-1.328092e+00;1.086716e+01;3.578733e-02;-1.861454e-03;0;0;0;0;0;0;3.971139e+02;1.161781e+03;-201;1.351128e+03;-201;2.236981e+03;-201
'unknown';34.450000;4.911960e-01;-6.171143e+00;2.036343e+01;5.253651e-02;-4.458708e-03;0;0;0;0;0;0;3.780603e+02;1.366706e+03;-201;1.364809e+03;-201;2.317554e+03;-201
'unknown';34.500000;7.249311e-01;-7.548916e+00;2.464215e+01;7.182840e-02;-1.086092e-02;0;0;0;0;0;0;3.906237e+02;1.341078e+03;-201;1.325133e+03;-201;2.285217e+03;-201
'unknown';34.550000;6.227220e-01;-6.326387e+00;2.490709e+01;6.506554e-02;-5.529148e-03;0;0;0;0;0;0;5.569080e+02;1.381435e+03;-201;1.565640e+03;-201;2.568865e+03;-201
'unknown';34.600000;3.383709e-01;-3.492029e+00;2.236174e+01;5.194622e-02;9.944724e-04;0;0;0;0;0;0;7.379457e+02;1.394291e+03;-201;1.659609e+03;-201;2.651837e+03;-201
'unknown';34.650000;1.204231e-01;-9.747221e-01;1.702838e+01;3.751781e-02;7.890031e-03;0;0;0;0;0;0;9.833914e+02;1.658528e+03;-201;1.925629e+03;-201;2.737530e+03;-201
'unknown';34.700000;1.409362e-01;-1.768082e+00;1.407320e+01;4.416572e-02;4.215099e-03;0;0;0;0;0;0;8.269080e+02;1.698294e+03;-201;1.691341e+03;-201;2.455260e+03;-201
'unknown';34.750000;2.003960e-01;-1.979342e-01;7.919856e+00;4.382163e-02;2.129443e-03;0;0;0;0;0;0;6.612084e+02;1.557736e+03;-201;1.565395e+03;-201;2.273652e+03;-201
'unknown';34.800000;2.410496e-01;2.845986e+00;7.641510e+00;3.998331e-02;2.897378e-03;0;0;0;0;0;0;4.185294e+02;1.349380e+03;-201;1.317843e+03;-201;2.166447e+03;-201
'unknown';34.850000;2.641154e-01;5.878447e+00;1.060128e+01;3.672051e-02;2.892485e-03;0;0;0;0;0;0;4.233025e+02;1.290368e+03;-201;1.327616e+03;-201;2.154322e+03;-201
'unknown';34.900000;2.197390e-01;4.700972e+00;1.470762e+01;3.559178e-02;3.166856e-03;0;0;0;0;0;0;4.409500e+02;1.444806e+03;-201;1.333837e+03;-201;2.063498e+03;-201
'unknown';34.950000;1.608938e-01;2.069628e+00;1.838275e+01;3.104575e-02;4.208967e-03;0;0;0;0;0;0;5.860952e+02;1.414257e+03;-201;1.517848e+03;-201;2.329307e+03;-201
'unknown';35.000000;2.710015e-01;-4.091917e+00;2.212583e+01;4.156749e-02;-3.584182e-04;0;0;0;0;0;0;5.465690e+02;1.540989e+03;-201;1.457983e+03;-201;2.346425e+03;-201
'unknown';35.050000;6.270303e-01;-6.395813e+00;2.549811e+01;4.875072e-02;-9.682075e-03;0;0;0;0;0;0;7.176795e+02;1.362349e+03;-201;1.742416e+03;-201;2.849048e+03;-201
'unknown';35.100000;7.355905e-01;-1.490966e+01;3.105587e+01;7.277371e-02;-2.969237e-02;0;0;0;0;0;0;5.587910e+02;1.306140e+03;-201;1.491075e+03;-201;2.582984e+03;-201
'unknown';35.150000;7.607340e-01;-1.967832e+01;3.561647e+01;6.326846e-02;-3.623526e-02;0;0;0;0;0;0;7.720128e+02;1.120889e+03;-1.393858e+02;1.812330e+03;-1.453311e+02;2.885959e+03;-1.458115e+02
'unknown';35.200000;6.524022e-01;-2.223028e+01;3.778455e+01;6.241669e-02;-2.680094e-02;3.259057e+01;1.100572e-02;8.293604e-01;8.523243e+00;8.669512e+00;3.935902e+01;4.888959e+02;1.349102e+03;-1.085788e+02;1.468177e+03;-8.154176e+01;2.452798e+03;-8.745200e+01
'unknown';35.250000;7.750592e-01;-1.619423e+01;2.981550e+01;5.415960e-02;-1.421773e-02;3.287552e+01;2.087308e-02;7.977616e-01;7.219881e+00;1.147390e+01;3.223912e+01;4.872755e+02;1.385534e+03;0;1.568435e+03;-2.412576e+01;2.480893e+03;-2.674396e+01
'unknown';35.300000;7.040313e-01;-1.151955e+01;2.241443e+01;5.365124e-02;-6.341376e-03;3.255616e+01;2.825600e-02;1.022020e+00;5.608900e+00;1.297313e+01;2.359868e+01;4.699836e+02;1.489005e+03;-7.885783e+00;1.465621e+03;-1.945205e+01;2.369527e+03;-2.272356e+01
'unknown';35.350000;7.119441e-01;-9.768818e+00;1.888702e+01;5.083315e-02;-1.082845e-02;3.283538e+01;2.773052e-02;1.048601e+00;5.540607e+00;8.157926e+00;1.262729e+01;5.547768e+02;1.567558e+03;-9.348538e+00;1.437611e+03;-2.180876e+01;2.267506e+03;-1.849639e+01
'unknown';35.400000;8.185585e-01;-7.715317e+00;2.014853e+01;3.578516e-02;-6.908564e-03;3.262792e+01;1.761497e-02;8.867251e-01;6.351288e+00;2.953425e+00;8.636868e+00;5.763791e+02;1.587743e+03;-1.123258e+01;1.422836e+03;-1.575255e+01;2.249719e+03;-1.639001e+01
'unknown';35.450000;7.231958e-01;-5.498457e+00;1.723482e+01;2.437820e-02;-3.841355e-03;3.334357e+01;1.279760e-02;5.205302e-01;7.755015e+00;-3.972197e-02;3.496917e+00;6.064892e+02;1.536854e+03;-7.326758e+01;1.459182e+03;-7.609518e+01;2.285078e+03;-7.559885e+01
'unknown';35.500000;4.477303e-01;-3.665058e+00;1.363405e+01;1.870003e-02;7.404111e-04;0;0;0;0;0;0;6.321797e+02;1.279285e+03;-1.361762e+02;1.556123e+03;-1.375278e+02;2.393372e+03;-1.381856e+02
'unknown';35.550000;3.243427e-01;-5.066838e+00;1.217789e+01;3.652159e-02;-3.153644e-03;0;0;0;0;0;0;6.126917e+02;1.263270e+03;-201;1.558386e+03;-201;2.420507e+03;-201
